GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
0,tissue provides a source,living thing rebuilds tissue,P5664,tissue,provides,a source,living thing,rebuilds,tissue
0,the vine is not a native of europe,plant life is native to europe,P14161,the vine,is not a native of,europe,plant life,is native to,europe
0,that war is an evil to the conqueror,person fought in a war,P8523,that war,is an evil to,the conqueror,person,fought in,a war
0,russia would support france,european country borders russia,P4697,russia,would support,france,european country,borders,russia
0,the speaker stands at the edge of florida,person is the governor of florida,P10167,the speaker,stands at the edge of,florida,person,is the governor of,florida
0,hopkins had spoken in poland,person was born in poland,P12648,hopkins,had spoken in,poland,person,was born in,poland
0,the united states established in saigon,city is the largest in the united states,P2887,the united states,established in,saigon,city,is the largest in,the united states
1,beer is brewed from wheat,plant life is used to make beer,P14307,beer,is brewed from,wheat,plant life,is used to make,beer
0,pentoxide does not affect the color,chemical removes color,P2333,pentoxide,does not affect,the color,chemical,removes,color
0,truman was to receive the salary,united states president refused a salary,P15902,truman,was to receive,the salary,united states president,refused,a salary
0,the hero needs to give worshippers,person became a hero,P7240,the hero,needs to give,worshippers,person,became,a hero
0,the pupa bears a resemblance to the insect,animal eats insects,P340,the pupa,bears a resemblance to,the insect,animal,eats,insects
0,calories provide energy,unit measures energy,P15618,calories,provide,energy,unit,measures,energy
1,walt disney created mickey mouse,person drew mickey mouse,P8325,walt disney,created,mickey mouse,person,drew,mickey mouse
1,the grand officers are lodged in the monastery,person lives in a monastery,P10553,the grand officers,are lodged in,the monastery,person,lives in,a monastery
1,the feathers are those of the peacock,animal is covered in feathers,P563,the feathers,are those of,the peacock,animal,is covered in,feathers
0,surgeons often create colostomies,process is conducted by a surgeon,P14467,surgeons,often create,colostomies,process,is conducted by,a surgeon
0,the food is distributed by cooks,worker prepares food,P16253,the food,is distributed by,cooks,worker,prepares,food
0,ferrous iron is oxidized by the air,chemical element is found in the air,P2392,ferrous iron,is oxidized by,the air,chemical element,is found in,the air
0,bill clinton criticized george bush,person married bill clinton,P10832,bill clinton,criticized,george bush,person,married,bill clinton
0,britain of course is a friend,person ruled britain,P11839,britain,of course is,a friend,person,ruled,britain
0,lincoln served as postmaster,person murdered lincoln,P11035,lincoln,served as,postmaster,person,murdered,lincoln
0,many congressmen traveled to washington,person works in washington,P13774,many congressmen,traveled to,washington,person,works in,washington
0,lorenzo the magnificent received from egypt,person ruled egypt,P11926,lorenzo the magnificent,received from,egypt,person,ruled,egypt
1,tobacco is a crop of africa,material is abundant in africa,P6077,tobacco,is a crop of,africa,material,is abundant in,africa
0,nigeria is located in africa,african country is the largest in africa,P52,nigeria,is located in,africa,african country,is the largest in,africa
0,the application is usually accompanied by pain,drug relieves pain,P4557,the application,is usually accompanied by,pain,drug,relieves,pain
0,the filters are washed at temperature,device measures temperature,P3960,the filters,are washed at,temperature,device,measures,temperature
0,carbon dioxide is released by microorganisms,organism requires carbon dioxide,P6624,carbon dioxide,is released by,microorganisms,organism,requires,carbon dioxide
0,the landlord will be unaffected by a tax,person proposed more tax,P11291,the landlord,will be unaffected by,a tax,person,proposed,more tax
0,an enemy might annoy egypt,person ruled egypt,P12000,an enemy,might annoy,egypt,person,ruled,egypt
0,bavaria was in alliance with france,state was purchased from france,P15111,bavaria,was in alliance with,france,state,was purchased from,france
0,wash treated clothing,material is used in clothing,P6146,wash,treated,clothing,material,is used in,clothing
0,the consul was driving to the opera,person composed an opera,P7593,the consul,was driving to,the opera,person,composed,an opera
0,the sikhs followed the example of islam,person is the founder of islam,P9826,the sikhs,followed the example of,islam,person,is the founder of,islam
0,north carolina will accede to the union,state was part of the union,P15057,north carolina,will accede to,the union,state,was part of,the union
1,every sluggish sailor is converted into a hero,person became a hero,P7304,every sluggish sailor,is converted into,a hero,person,became,a hero
0,loyalists fled to florida,person is the governor of florida,P10155,loyalists,fled to,florida,person,is the governor of,florida
0,the hero destroys catherine,person became a hero,P7336,the hero,destroys,catherine,person,became,a hero
0,lincoln resembles louis xvi,person murdered lincoln,P10963,lincoln,resembles,louis xvi,person,murdered,lincoln
1,ruskin arraigns laws,person interprets laws,P9014,ruskin,arraigns,laws,person,interprets,laws
0,washington watched the movements of the enemy,person works in washington,P13753,washington,watched the movements of,the enemy,person,works in,washington
0,the developing girl is a factor in america,person was born in america,P12581,the developing girl,is a factor in,america,person,was born in,america
0,general jackson subsisted without bread,worker produces bread,P16328,general jackson,subsisted without,bread,worker,produces,bread
1,western packers began to ship meat,worker prepares meat,P16292,western packers,began to ship,meat,worker,prepares,meat
1,the honey bee arrived in america,animal lives in america,P832,the honey bee,arrived in,america,animal,lives in,america
0,the standard bearer would be blamed for the civil war,person fought in the civil war,P8717,the standard bearer,would be blamed for,the civil war,person,fought in,the civil war
0,brown illustrates a medal,person was awarded a medal,P12434,brown,illustrates,a medal,person,was awarded,a medal
0,the rhinoceroses still have no horns,animal has horns,P501,the rhinoceroses,still have,no horns,animal,has,horns
0,bulgaria sided with germany,european country declared war on germany,P4821,bulgaria,sided with,germany,european country,declared war on,germany
0,japan continued to have mikado,person controlled japan,P7884,japan,continued to have,mikado,person,controlled,japan
0,a tax will fall on the consumer,person proposed more tax,P11268,a tax,will fall on,the consumer,person,proposed,more tax
0,captain cook explored the coast of australia,person discovered australia,P8165,captain cook,explored the coast of,australia,person,discovered,australia
0,foreign officers should come to america,person was born in america,P12579,foreign officers,should come to,america,person,was born in,america
1,rice is brought from burma,asian country exports rice,P1318,rice,is brought from,burma,asian country,exports,rice
0,defenders pursued towards china,person controlled china,P7833,defenders,pursued towards,china,person,controlled,china
