GoldLabel,Premise,Hypothesis,PairID,PremiseSubj,PremiseRel,PremiseObj,HypothesisSubj,HypothesisRel,HypothesisObj
entailment,a girl is playing a carnival game,The girl is having fun.,400739268.jpg#4r1e,a girl,is playing,a carnival game,The girl,is having,fun
neutral,Two children eating food.,The children have not eaten all day.,1033767085.jpg#4r1n,Two children,eating,food,The children,have not eaten,all day
neutral,A dog is jumping over some logs.,The dog is small,464116251.jpg#4r1n,A dog,is jumping,over some logs,The dog,is,small
neutral,A festival occurs outside.,The event is celebrating a saint.,3861381128.jpg#4r1n,A festival,occurs,outside,The event,is celebrating,a saint
neutral,Two girls run while holding hands.,Two sisters are running down the street.,2230347683.jpg#3r1n,Two girls,run,while holding hands,Two sisters,are running,down the street
neutral,A young man working at a computer.,the man is white,3019748495.jpg#4r1n,A young man,working,at a computer,the man,is,white
contradiction,A man cutting branches of trees.,A woman is trimming bushes.,121178216.jpg#4r1c,A man,cutting,branches of trees,A woman,is trimming,bushes
contradiction,Six individuals are attending an art exhibit.,Some people are at a concert together.,4772236164.jpg#4r1c,Six individuals,are attending,an art exhibit,Some people,are together,at a concert
neutral,An Indian male is out shopping for some fruit.,A guy is buying some fruits.,4960199915.jpg#2r1n,An Indian male,is out shopping,for some fruit,A guy,is buying,some fruits
neutral,A woman is cleaning out a pool.,A sad woman is cleaning out a pool.,1805677013.jpg#4r1n,A woman,is cleaning out,a pool,A sad woman,is cleaning out,a pool
contradiction,Barechested man filming at the beach.,The man is flying a kite.,451081733.jpg#4r1c,Barechested man,filming,at the beach,The man,is flying,a kite
entailment,Soft money goes to political parties.,Political parties get unaccounted funds.,76910e,Soft money,goes,to political parties,Political parties,get,unaccounted funds
contradiction,A yellow parasail is in the air.,Nothing is in the air.,247652942.jpg#4r1c,A yellow parasail,is,in the air,Nothing,is,in the air
neutral,Two women reading on the train,Two sad women reading on the train,4648521240.jpg#3r1n,Two women,reading,on the train,Two sad women,reading,on the train
neutral,Two dogs run down the road.,Puppies running down the highway.,3082934678.jpg#4r1n,Two dogs,run,down the road,Puppies,running,down the highway
contradiction,A dog jumps off the stairs.,A cat is sleeping on the stairs.,246055693.jpg#4r5c,A dog,jumps,off the stairs,A cat,is sleeping,on the stairs
contradiction,Tufte is all of these.,Tufte is none of these. ,40216c,Tufte,is,all of these,Tufte,is,none of these
entailment,Drew sat down at a table.,Drew sat at the table.,115043e,Drew,sat down,at a table,Drew,sat,at the table
contradiction,The people are riding on horses.,The people are petting sheep.,7596563530.jpg#4r1c,The people,are riding,on horses,The people,are petting,sheep
neutral,three people sit around a campfire.,The three people cook hot dogs,3138746531.jpg#4r1n,three people,sit,around a campfire,The three people,cook,hot dogs
neutral,A woman reaching for something.,A woman is reaching for a beer.,1289953720.jpg#3r1n,A woman,reaching,for something,A woman,is reaching,for a beer
entailment,A dog leaps on a man.,A dog and a man are together.,1468429623.jpg#4r1e,A dog,leaps,on a man,a man,are,together
contradiction,A man standing in the water.,The man is simming in the water.,400345058.jpg#4r1c,A man,standing,in the water,The man,is simming,in the water
contradiction,Two women dressed as geishas.,A woman sews a blanket.,308014594.jpg#4r1c,Two women,dressed,as geishas,A woman,sews,a blanket
entailment,Everyone thinks so.,Everybody has the same thought.,137473e,Everyone,thinks,so,Everybody,has,the same thought
entailment,A baseball player standing on the field,A player is on the field.,905355838.jpg#4r1e,A baseball player,standing,on the field,A player,is,on the field
contradiction,A dog runs through the grass.,A cat runs outside.,2180480870.jpg#3r3c,A dog,runs,through the grass,A cat,runs,outside
entailment,"Projection?"" asked Adrin.",Adrin asked a question.,98769e,Projection,asked,Adrin,Adrin,asked,a question
neutral,Musical performers perform on stage together.,The performers are playing instruments.,3263829326.jpg#3r1n,Musical performers,perform together,on stage,The performers,are playing,instruments
neutral,A white terrior is jumping over a log.,the rocks were hard,1932161768.jpg#1r1n,A white terrior,is jumping,over a log,the rocks,were,hard
contradiction,A white dog walking beside a bicycler.,A dog rides on a bike.,1923476156.jpg#3r2c,A white dog,walking,beside a bicycler,A dog,rides,on a bike
contradiction,A snowmobiler flies through the air.,A dog flies in the air,109738763.jpg#3r1c,A snowmobiler,flies,through the air,A dog,flies,in the air
neutral,a person pressure washing the sidewalk.,A man is washing the sidewalk.,4037128007.jpg#4r1n,a person pressure,washing,the sidewalk,A man,is washing,the sidewalk
neutral,A man is looking into a telescope.,the man is looking at the stars,5123125004.jpg#4r1n,A man,is looking,into a telescope,the man,is looking,at the stars
entailment,A skier makes a midair jump.,The skier is near snowy ground.,4531262467.jpg#4r1e,A skier,makes,a midair jump,The skier,is,near snowy ground
entailment,He considered getting them.,He pondered the itea.,77364e,He,considered,getting them,He,pondered,the itea
entailment,An Asian girl standing outside a building.,The asian girl is outdoors.,4945314566.jpg#3r1e,An Asian girl,standing,outside a building,The asian girl,is,outdoors
entailment,A dog runs through the grass.,A dog plays outside.,2180480870.jpg#3r3e,A dog,runs,through the grass,A dog,plays,outside
entailment,A seated man fires a gun.,A man is sitting with a gun,7524171640.jpg#4r1e,A seated man,fires,a gun,A man,is sitting,with a gun
contradiction,I do not think so. ,I definitely think so. ,13002c,I,do not think,so,I,definitely think,so
neutral,A man is playing the drums.,The man is using drumsticks.,6978226931.jpg#4r6n,A man,is playing,the drums,The man,is using,drumsticks
entailment,A boy preparing to throw a snowball,The boy is near the snowball.,3157039116.jpg#4r1e,A boy,preparing to throw,a snowball,The boy,is,near the snowball
entailment,Two men walk past outdoor cafes.,2 men walk past a cafe,4818306972.jpg#4r1e,Two men,walk,past outdoor cafes,2 men,walk,past a cafe
contradiction,The rider is driving their motorcycle.,A man is parking his motorcycle.,2719101587.jpg#2r1c,The rider,is driving,their motorcycle,A man,is parking,his motorcycle
contradiction,Family preparing for the wedding.,a man cutting a potato,3211289105.jpg#4r1c,Family,preparing,for the wedding,a man,cutting,a potato
neutral,A woman doing rock climbing.,The woman likes to exercise outdoors.,314904143.jpg#4r1n,A woman,doing,rock climbing,The woman,likes to exercise,outdoors
contradiction,i agree with your parents,I agree with my sister.,95281c,i,agree,with your parents,I,agree,with my sister
neutral,You are not surprised?,It was odd. ,106361n,You,are not,surprised,It,was,odd
contradiction,Carpenter building a wooden chair.,The man is building a toy chest.,996712323.jpg#3r1c,Carpenter,building,a wooden chair,The man,is building,a toy chest
neutral,The lady is selling freshly squeezed lemonade.,A woman is selling freshly squeezed lemonade.,141755290.jpg#3r1n,The lady,is selling,freshly squeezed lemonade,A woman,is selling,freshly squeezed lemonade
contradiction,A man making cement risers.,a woman makes cement risers,3936422227.jpg#4r2c,A man,making,cement risers,a woman,makes,cement risers
neutral,Focus is  passengers,Focus is a verb,98856n,Focus,is,passengers,Focus,is,a verb
contradiction,Fair goers play carnival game.,The people are playing several games,7507256476.jpg#4r1c,Fair goers,play,carnival game,The people,are playing,several games
neutral,Two children playing in the sand.,Kids are playing at the beach.,150411291.jpg#4r1n,Two children,playing,in the sand,Kids,are playing,at the beach
entailment,A father is holding a newborn baby.,A man is holding a child.,3103292929.jpg#3r1e,A father,is holding,a newborn baby,A man,is holding,a child
entailment,Three women walk down the street.,Three ladies are walking outside.,1332722096.jpg#4r1e,Three women,walk,down the street,Three ladies,are walking,outside
contradiction,A band is playing outside.,A singer plays in a bar.,3809063851.jpg#4r1c,A band,is playing,outside,A singer,plays,in a bar
entailment,Men gather around a computer.,Some fellas are looking at a computer.,2164429357.jpg#4r1e,Men,gather,around a computer,Some fellas,are looking,at a computer
contradiction,A sculptor is carving stone.,A sculptor is carving diamonds,2480000122.jpg#4r1c,A sculptor,is carving,stone,A sculptor,is carving,diamonds
entailment,The three girls have pillows.,The girls have pillows.,2519483556.jpg#4r1e,The three girls,have,pillows,The girls,have,pillows
entailment,Firefighter getting ready to fight.,A firefighter is getting ready to fight a fire.,4533751963.jpg#4r1e,Firefighter,getting,ready to fight,A firefighter,to fight,a fire
entailment,A mountain biker rides down a trail.,A person is mountain biking.,3474985112.jpg#4r1e,A mountain biker,rides,down a trail,A person,is,mountain biking
contradiction,"Three people, smiling while playing cards.",Three people playing musical instruments.,1570083074.jpg#3r3c,Three people,smiling,while playing cards,Three people,playing,musical instruments
entailment,that that starts tomorrow night,That is starting tomorrow night.,79277e,that,starts,tomorrow night,That,is starting,tomorrow night
contradiction,You wonder what?,You should start pondering.,122388c,You,wonder,what,You,should start,pondering
entailment,Albert fell for it.,Albert thought it was true.,99588e,Albert,fell,for it,it,was,true
contradiction," ""Oro perhaps?""Drew counter-questioned.",Drew was not asking a question.,7917c,Oro perhaps,counter-questioned,Drew,Drew,was not asking,a question
neutral,People ride up an escalator.,They are at the mall,3095225232.jpg#3r1n,People,ride up,an escalator,They,are,at the mall
neutral,These kids are having fun coloring.,Picture is drawn by children,2678193588.jpg#3r1n,These kids,are having,fun coloring,Picture,is drawn,by children
entailment,A white dog is standing in a pond.,An animal is standing in water.,2103568100.jpg#4r1e,A white dog,is standing,in a pond,An animal,is standing,in water
entailment,Three dogs running in the water.,three dogs swimming in the water,3086507638.jpg#4r1e,Three dogs,running,in the water,three dogs,swimming,in the water
contradiction,Two children playing in public fountains,Kids playing in the mud.,2852982055.jpg#4r1c,Two children,playing,in public fountains,Kids,playing,in the mud
entailment,A dog swims in a pool.,A dog is outside.,1348113612.jpg#4r1e,A dog,swims,in a pool,A dog,is,outside
entailment,Two young people serve food.,people working as servers.,141755292.jpg#4r4e,Two young people,serve,food,people,working,as servers
entailment,Two shirtless men playing ping-pong.,The men are playing a game.,2088748696.jpg#3r1e,Two shirtless men,playing,ping-pong,The men,are playing,a game
entailment,a little girl learns to surf with an instructor.,A child and an adult are near each other.,2696060728.jpg#2r1e,a little girl,learns to surf,with an instructor,A child,are,near each other
entailment,A smiling child makes a snow angel.,A small child is playing in the snow.,2040056561.jpg#4r1e,A smiling child,makes,a snow angel,A small child,is playing,in the snow
entailment,A photographer relishes capturing a great shot.,The photographer enjoys his good pictures,462555896.jpg#4r1e,A photographer,relishes capturing,a great shot,The photographer,enjoys,his good pictures
neutral,He gagged on it.,He gagged on the spoon.,135168n,He,gagged,on it,He,gagged,on the spoon
contradiction,I touched my knee.,I touched my nose.,79988c,I,touched,my knee,I,touched,my nose
neutral,Two women laughing together at a table.,Two sad women laughing together at a table.,3594421304.jpg#3r1n,Two women,laughing together,at a table,Two sad women,laughing together,at a table
contradiction,the two boys playing guitar,Two twin sisters are playing guitar,1000523639.jpg#4r5c,the two boys,playing,guitar,Two twin sisters,are playing,guitar
entailment,Two children are dressed as pirates.,Children playing dress up.,522063319.jpg#3r1e,Two children,are dressed,as pirates,Children,playing,dress up
neutral,Two Asian police ride a motorcycle.,The Asian police are Chinese.,4817120926.jpg#3r1n,Two Asian police,ride,a motorcycle,The Asian police,are,Chinese
